symbol,date,close
ATD,2024-11-25,77.82
ATD,2024-11-26,79.09
ATD,2024-11-27,82.47
ATD,2024-11-28,82.8
ATD,2024-11-29,81.91
ATD,2024-12-02,83.03
ATD,2024-12-03,83.03
ATD,2024-12-04,82.71
ATD,2024-12-05,81.55
ATD,2024-12-06,81.38
ATD,2024-12-09,81.52
ATD,2024-12-10,80.98
ATD,2024-12-11,81.58
ATD,2024-12-12,80.49
ATD,2024-12-13,80.9
ATD,2024-12-16,80.35
ATD,2024-12-17,80.11
ATD,2024-12-18,79.95
ATD,2024-12-19,79.54
ATD,2024-12-20,80.79
ATD,2024-12-23,80.43
ATD,2024-12-24,80.59
ATD,2024-12-27,80.14
ATD,2024-12-30,79.13
ATD,2024-12-31,79.72
BAM,2024-09-03,55.14
BAM,2024-09-04,54.65
BAM,2024-09-05,55.68
BAM,2024-09-06,55.37
BAM,2024-09-09,57.27
BAM,2024-09-10,58.11
BAM,2024-09-11,60.08
BAM,2024-09-12,60.69
BAM,2024-09-13,60.93
BAM,2024-09-16,61.41
BAM,2024-09-17,61.93
BAM,2024-09-18,62.17
BAM,2024-09-19,64.66
BAM,2024-09-20,63.5
BAM,2024-09-23,63.21
BAM,2024-09-24,63.42
BAM,2024-09-25,63.47
BAM,2024-09-26,63.45
BAM,2024-09-27,63.81
BAM,2024-09-30,63.94
BAM,2024-10-01,64.18
BAM,2024-10-02,64.43
BAM,2024-10-03,64.27
BAM,2024-10-04,64.84
BAM,2024-10-07,64.34
BAM,2024-10-08,64.22
BAM,2024-10-09,65.02
BAM,2024-10-10,65.75
BAM,2024-10-11,66.88
BAM,2024-10-15,67.14
BAM,2024-10-16,69.13
BAM,2024-10-17,70.43
BAM,2024-10-18,71.15
BAM,2024-10-21,70.61
BAM,2024-10-22,69.72
BAM,2024-10-23,70.07
BAM,2024-10-24,72.74
BAM,2024-10-25,72.91
BAM,2024-10-28,74.19
BAM,2024-10-29,74.54
BAM,2024-10-30,74.8
BAM,2024-10-31,73.87
BAM,2024-11-01,74.25
BAM,2024-11-04,76.1
BAM,2024-11-05,76.85
BAM,2024-11-06,79.38
BAM,2024-11-07,77.51
BAM,2024-11-08,78.49
BAM,2024-11-11,80.48
BAM,2024-11-12,79.35
BAM,2024-11-13,79.23
BAM,2024-11-14,78.88
BAM,2024-11-15,78.66
BAM,2024-11-18,77.76
BAM,2024-11-19,77.75
BAM,2024-11-20,76.9
BAM,2024-11-21,77.64
BAM,2024-11-22,77.5
BAM,2024-11-25,78.42
BAM,2024-11-26,81.34
BAM,2024-11-27,80.32
BAM,2024-11-28,80.55
BAM,2024-11-29,80.31
BAM,2024-12-02,80.18
BAM,2024-12-03,80.65
BAM,2024-12-04,80.88
BAM,2024-12-05,81.06
BAM,2024-12-06,81.45
BAM,2024-12-09,81.38
BAM,2024-12-10,81.18
BAM,2024-12-11,83.71
BAM,2024-12-12,82.19
BAM,2024-12-13,81.74
BAM,2024-12-16,83.67
BAM,2024-12-17,82.81
BAM,2024-12-18,77.68
BAM,2024-12-19,78.05
BAM,2024-12-20,78.25
BAM,2024-12-23,78.68
BAM,2024-12-24,79.77
BAM,2024-12-27,78.83
BAM,2024-12-30,78.33
BAM,2024-12-31,77.96
BCE,2024-09-03,47.87
BCE,2024-09-04,48.48
BCE,2024-09-05,48.59
BCE,2024-09-06,48.5
BCE,2024-09-09,48.95
BCE,2024-09-10,48.03
BCE,2024-09-11,47.77
BCE,2024-09-12,47.89
BCE,2024-09-13,48.11
BCE,2024-09-16,46.71
BCE,2024-09-17,46.95
BCE,2024-09-18,48.52
BCE,2024-09-19,47.73
BCE,2024-09-20,47.56
BCE,2024-09-23,47.4
BCE,2024-09-24,47.24
BCE,2024-09-25,47.05
BCE,2024-09-26,46.91
BCE,2024-09-27,47.54
BCE,2024-09-30,47.02
BCE,2024-10-01,47
BCE,2024-10-02,46.49
BCE,2024-10-03,45.88
BCE,2024-10-04,45.76
BCE,2024-10-07,45.68
BCE,2024-10-08,45.77
BCE,2024-10-09,45.68
BCE,2024-10-10,45.16
BCE,2024-10-11,45.45
BCE,2024-10-15,46.09
BCE,2024-10-16,46.04
BCE,2024-10-17,46.24
BCE,2024-10-18,46.31
BCE,2024-10-21,46.23
BCE,2024-10-22,46.05
BCE,2024-10-23,45.95
BCE,2024-10-24,45.91
BCE,2024-10-25,45.57
BCE,2024-10-28,45.39
BCE,2024-10-29,45.2
BCE,2024-10-30,44.84
BCE,2024-10-31,44.89
BCE,2024-11-01,44.81
BCE,2024-11-04,40.47
BCE,2024-11-05,39.92
BCE,2024-11-06,40.06
BCE,2024-11-07,38.94
BCE,2024-11-08,39.49
BCE,2024-11-11,38.79
BCE,2024-11-12,38.6
BCE,2024-11-13,38.09
BCE,2024-11-14,37.74
BCE,2024-11-15,37.81
BCE,2024-11-18,38.16
BCE,2024-11-19,38.14
BCE,2024-11-20,37.74
BCE,2024-11-21,37.27
BCE,2024-11-22,37.42
BCE,2024-11-25,37.81
BCE,2024-11-26,37.46
BCE,2024-11-27,37.92
BCE,2024-11-28,37.98
BCE,2024-11-29,37.9
BCE,2024-12-02,38.02
BCE,2024-12-03,38.44
BCE,2024-12-04,37.79
BCE,2024-12-05,37.84
BCE,2024-12-06,37.94
BCE,2024-12-09,38.13
BCE,2024-12-10,37.53
BCE,2024-12-11,36.82
BCE,2024-12-12,36.74
BCE,2024-12-13,36.32
BCE,2024-12-16,34.05
BCE,2024-12-17,33.79
BCE,2024-12-18,33.81
BCE,2024-12-19,33.29
BCE,2024-12-20,33.28
BCE,2024-12-23,32.83
BCE,2024-12-24,32.93
BCE,2024-12-27,32.65
BCE,2024-12-30,32.37
BCE,2024-12-31,33.32
BIP.UN,2024-09-03,42.29
BIP.UN,2024-09-04,42.45
BIP.UN,2024-09-05,42.39
BIP.UN,2024-09-06,42.17
BIP.UN,2024-09-09,43.14
BIP.UN,2024-09-10,42.97
BIP.UN,2024-09-11,43.42
BIP.UN,2024-09-12,44.98
BIP.UN,2024-09-13,45.15
BIP.UN,2024-09-16,45.48
BIP.UN,2024-09-17,44.92
BIP.UN,2024-09-18,44.41
BIP.UN,2024-09-19,45.44
BIP.UN,2024-09-20,45.9
BIP.UN,2024-09-23,45.66
BIP.UN,2024-09-24,45.6
BIP.UN,2024-09-25,45.85
BIP.UN,2024-09-26,47.15
BIP.UN,2024-09-27,47.63
BIP.UN,2024-09-30,47.47
BIP.UN,2024-10-01,46.7
BIP.UN,2024-10-02,46.27
BIP.UN,2024-10-03,46.21
BIP.UN,2024-10-04,47
BIP.UN,2024-10-07,46.43
BIP.UN,2024-10-08,46.12
BIP.UN,2024-10-09,46.44
BIP.UN,2024-10-10,46.04
BIP.UN,2024-10-11,46.8
BIP.UN,2024-10-15,47.03
BIP.UN,2024-10-16,49.19
BIP.UN,2024-10-17,50.28
BIP.UN,2024-10-18,50.09
BIP.UN,2024-10-21,49.99
BIP.UN,2024-10-22,49.34
BIP.UN,2024-10-23,48.62
BIP.UN,2024-10-24,48.98
BIP.UN,2024-10-25,49.63
BIP.UN,2024-10-28,49.29
BIP.UN,2024-10-29,48.3
BIP.UN,2024-10-30,48.56
BIP.UN,2024-10-31,47.71
BIP.UN,2024-11-01,47.66
BIP.UN,2024-11-04,47.13
BIP.UN,2024-11-05,47.61
BIP.UN,2024-11-06,48.43
BIP.UN,2024-11-07,47.47
BIP.UN,2024-11-08,47.64
BIP.UN,2024-11-11,48.4
BIP.UN,2024-11-12,48.5
BIP.UN,2024-11-13,48.28
BIP.UN,2024-11-14,47.93
BIP.UN,2024-11-15,48.26
BIP.UN,2024-11-18,48.16
BIP.UN,2024-11-19,47.91
BIP.UN,2024-11-20,47.78
BIP.UN,2024-11-21,48.67
BIP.UN,2024-11-22,48.56
BIP.UN,2024-11-25,49.32
BIP.UN,2024-11-26,49.01
BIP.UN,2024-11-27,49.56
BIP.UN,2024-11-28,49.77
BIP.UN,2024-11-29,49.49
BIP.UN,2024-12-02,49.35
BIP.UN,2024-12-03,49.19
BIP.UN,2024-12-04,48.74
BIP.UN,2024-12-05,49.04
BIP.UN,2024-12-06,48.76
BIP.UN,2024-12-09,48
BIP.UN,2024-12-10,48.78
BIP.UN,2024-12-11,47.94
BIP.UN,2024-12-12,47.5
BIP.UN,2024-12-13,46.54
BIP.UN,2024-12-16,46.14
BIP.UN,2024-12-17,46.38
BIP.UN,2024-12-18,43.95
BIP.UN,2024-12-19,44.56
BIP.UN,2024-12-20,45.09
BIP.UN,2024-12-23,45.95
BIP.UN,2024-12-24,46.07
BIP.UN,2024-12-27,45.64
BIP.UN,2024-12-30,45.52
BIP.UN,2024-12-31,45.68
BMO,2024-09-03,111.55
BMO,2024-09-04,112.23
BMO,2024-09-05,112.1
BMO,2024-09-06,111.69
BMO,2024-09-09,112.6
BMO,2024-09-10,112.79
BMO,2024-09-11,114.5
BMO,2024-09-12,115.6
BMO,2024-09-13,116.29
BMO,2024-09-16,117.98
BMO,2024-09-17,119.3
BMO,2024-09-18,118.33
BMO,2024-09-19,120.41
BMO,2024-09-20,122.01
BMO,2024-09-23,121.56
BMO,2024-09-24,121.13
BMO,2024-09-25,120.64
BMO,2024-09-26,122.26
BMO,2024-09-27,122.19
BMO,2024-09-30,122.04
BMO,2024-10-01,123.12
BMO,2024-10-02,122.89
BMO,2024-10-03,123.66
BMO,2024-10-04,124.3
BMO,2024-10-07,123.82
BMO,2024-10-08,122.92
BMO,2024-10-09,123.1
BMO,2024-10-10,125.31
BMO,2024-10-11,127.51
BMO,2024-10-15,127.86
BMO,2024-10-16,129.06
BMO,2024-10-17,129.12
BMO,2024-10-18,129.87
BMO,2024-10-21,128.43
BMO,2024-10-22,128.59
BMO,2024-10-23,129.16
BMO,2024-10-24,129.34
BMO,2024-10-25,128.95
BMO,2024-10-28,129.98
BMO,2024-10-29,129.54
BMO,2024-10-30,127.74
BMO,2024-10-31,126.88
BMO,2024-11-01,126.65
BMO,2024-11-04,125.22
BMO,2024-11-05,126.33
BMO,2024-11-06,129.81
BMO,2024-11-07,129.21
BMO,2024-11-08,129.3
BMO,2024-11-11,131.05
BMO,2024-11-12,131.24
BMO,2024-11-13,130.88
BMO,2024-11-14,131.3
BMO,2024-11-15,131.32
BMO,2024-11-18,130.33
BMO,2024-11-19,131.41
BMO,2024-11-20,131.48
BMO,2024-11-21,132.24
BMO,2024-11-22,132.68
BMO,2024-11-25,133.64
BMO,2024-11-26,132.83
BMO,2024-11-27,133.21
BMO,2024-11-28,133.3
BMO,2024-11-29,133.5
BMO,2024-12-02,133.55
BMO,2024-12-03,134.09
BMO,2024-12-04,134.15
BMO,2024-12-05,139.73
BMO,2024-12-06,146.32
BMO,2024-12-09,142.89
BMO,2024-12-10,142.87
BMO,2024-12-11,142.74
BMO,2024-12-12,141.26
BMO,2024-12-13,141
BMO,2024-12-16,140.64
BMO,2024-12-17,140.48
BMO,2024-12-18,138.34
BMO,2024-12-19,139.13
BMO,2024-12-20,138.84
BMO,2024-12-23,139.41
BMO,2024-12-24,139.11
BMO,2024-12-27,139.94
BMO,2024-12-30,139.12
BMO,2024-12-31,139.55
BN,2024-09-03,64.93
BN,2024-09-04,64.21
BN,2024-09-05,63.72
BN,2024-09-06,62.59
BN,2024-09-09,64.02
BN,2024-09-10,64.25
BN,2024-09-11,65.27
BN,2024-09-12,66.49
BN,2024-09-13,67.06
BN,2024-09-16,68.5
BN,2024-09-17,68.42
BN,2024-09-18,68.04
BN,2024-09-19,70.81
BN,2024-09-20,70.79
BN,2024-09-23,70.99
BN,2024-09-24,70.95
BN,2024-09-25,70.47
BN,2024-09-26,71.98
BN,2024-09-27,72.16
BN,2024-09-30,71.83
BN,2024-10-01,71.62
BN,2024-10-02,71.47
BN,2024-10-03,71.24
BN,2024-10-04,72.08
BN,2024-10-07,71.59
BN,2024-10-08,71.57
BN,2024-10-09,72.53
BN,2024-10-10,72.93
BN,2024-10-11,73.7
BN,2024-10-15,73.75
BN,2024-10-16,75.25
BN,2024-10-17,76.38
BN,2024-10-18,77.89
BN,2024-10-21,76.64
BN,2024-10-22,75.1
BN,2024-10-23,74.79
BN,2024-10-24,75.24
BN,2024-10-25,74.35
BN,2024-10-28,75.96
BN,2024-10-29,74.7
BN,2024-10-30,75.18
BN,2024-10-31,73.83
BN,2024-11-01,74.21
BN,2024-11-04,74.91
BN,2024-11-05,77.07
BN,2024-11-06,79.41
BN,2024-11-07,79.76
BN,2024-11-08,79.44
BN,2024-11-11,81.84
BN,2024-11-12,80.76
BN,2024-11-13,80.69
BN,2024-11-14,81.32
BN,2024-11-15,80.01
BN,2024-11-18,78.63
BN,2024-11-19,79.3
BN,2024-11-20,78.84
BN,2024-11-21,80.38
BN,2024-11-22,81.45
BN,2024-11-25,83.46
BN,2024-11-26,84.47
BN,2024-11-27,86.09
BN,2024-11-28,85.15
BN,2024-11-29,86.04
BN,2024-12-02,86.43
BN,2024-12-03,85.87
BN,2024-12-04,85.38
BN,2024-12-05,84.24
BN,2024-12-06,84.64
BN,2024-12-09,83.83
BN,2024-12-10,83.85
BN,2024-12-11,85.07
BN,2024-12-12,84.26
BN,2024-12-13,83.56
BN,2024-12-16,84.28
BN,2024-12-17,84.44
BN,2024-12-18,80.04
BN,2024-12-19,79.88
BN,2024-12-20,80.6
BN,2024-12-23,81.98
BN,2024-12-24,82.79
BN,2024-12-27,82.43
BN,2024-12-30,82.36
BN,2024-12-31,82.62
BNS,2024-09-03,67.8
BNS,2024-09-04,68.69
BNS,2024-09-05,68.42
BNS,2024-09-06,68.51
BNS,2024-09-09,69.57
BNS,2024-09-10,69.98
BNS,2024-09-11,70.22
BNS,2024-09-12,70.24
BNS,2024-09-13,70.72
BNS,2024-09-16,71.53
BNS,2024-09-17,71.49
BNS,2024-09-18,71.46
BNS,2024-09-19,72.01
BNS,2024-09-20,73.35
BNS,2024-09-23,72.86
BNS,2024-09-24,72.9
BNS,2024-09-25,72.7
BNS,2024-09-26,73.82
BNS,2024-09-27,73.54
BNS,2024-09-30,73.69
BNS,2024-10-01,73.53
BNS,2024-10-02,71.81
BNS,2024-10-03,71.5
BNS,2024-10-04,72.01
BNS,2024-10-07,71.88
BNS,2024-10-08,71.5
BNS,2024-10-09,71.1
BNS,2024-10-10,71.51
BNS,2024-10-11,72.18
BNS,2024-10-15,72.86
BNS,2024-10-16,73.83
BNS,2024-10-17,73.87
BNS,2024-10-18,73.96
BNS,2024-10-21,73.2
BNS,2024-10-22,72.7
BNS,2024-10-23,72.5
BNS,2024-10-24,72.69
BNS,2024-10-25,71.99
BNS,2024-10-28,72.19
BNS,2024-10-29,72.78
BNS,2024-10-30,72.66
BNS,2024-10-31,71.69
BNS,2024-11-01,72.44
BNS,2024-11-04,73.74
BNS,2024-11-05,73.52
BNS,2024-11-06,74.22
BNS,2024-11-07,75
BNS,2024-11-08,75.05
BNS,2024-11-11,75.27
BNS,2024-11-12,75.25
BNS,2024-11-13,75.04
BNS,2024-11-14,75.71
BNS,2024-11-15,75.94
BNS,2024-11-18,77.43
BNS,2024-11-19,78.38
BNS,2024-11-20,78.71
BNS,2024-11-21,78.5
BNS,2024-11-22,78.91
BNS,2024-11-25,78.99
BNS,2024-11-26,79.09
BNS,2024-11-27,79.52
BNS,2024-11-28,79.8
BNS,2024-11-29,79.85
BNS,2024-12-02,79.79
BNS,2024-12-03,77.1
BNS,2024-12-04,77.8
BNS,2024-12-05,78.29
BNS,2024-12-06,78.94
BNS,2024-12-09,79.17
BNS,2024-12-10,79.16
BNS,2024-12-11,79.13
BNS,2024-12-12,78.58
BNS,2024-12-13,78.92
BNS,2024-12-16,78.36
BNS,2024-12-17,78.37
BNS,2024-12-18,77.16
BNS,2024-12-19,76.9
BNS,2024-12-20,77.09
BNS,2024-12-23,77.08
BNS,2024-12-24,77.03
BNS,2024-12-27,77.52
BNS,2024-12-30,77.42
BNS,2024-12-31,77.19
CAE,2024-09-03,23.95
CAE,2024-09-04,24.39
CAE,2024-09-05,24.08
CAE,2024-09-06,23.86
CAE,2024-09-09,24.48
CAE,2024-09-10,24.37
CAE,2024-09-11,24.36
CAE,2024-09-12,24.7
CAE,2024-09-13,24.17
CAE,2024-09-16,23.95
CAE,2024-09-17,23.98
CAE,2024-09-18,24.1
CAE,2024-09-19,24.43
CAE,2024-09-20,24.2
CAE,2024-09-23,24.3
CAE,2024-09-24,24.38
CAE,2024-09-25,24.19
CAE,2024-09-26,24.92
CAE,2024-09-27,24.99
CAE,2024-09-30,25.39
CAE,2024-10-01,25.13
CAE,2024-10-02,25.45
CAE,2024-10-03,24.92
CAE,2024-10-04,25.26
CAE,2024-10-07,25
CAE,2024-10-08,24.9
CAE,2024-10-09,24.97
CAE,2024-10-10,25
CAE,2024-10-11,25.35
CAE,2024-10-15,25.59
CAE,2024-10-16,25.88
CAE,2024-10-17,26.22
CAE,2024-10-18,26.49
CAE,2024-10-21,26.37
CAE,2024-10-22,25.7
CAE,2024-10-23,25.4
CAE,2024-10-24,25.43
CAE,2024-10-25,25.81
CAE,2024-10-28,26.01
CAE,2024-10-29,26.1
CAE,2024-10-30,26.15
CAE,2024-10-31,24.5
CAE,2024-11-01,25.04
CAE,2024-11-04,25.1
CAE,2024-11-05,25.92
CAE,2024-11-06,26.32
CAE,2024-11-07,26.14
CAE,2024-11-08,26.24
CAE,2024-11-11,26.8
CAE,2024-11-12,26.96
CAE,2024-11-13,30.18
CAE,2024-11-14,30.91
CAE,2024-11-15,30.67
CAE,2024-11-18,31.19
CAE,2024-11-19,31.37
CAE,2024-11-20,31.69
CAE,2024-11-21,32.58
CAE,2024-11-22,31.99
CAE,2024-11-25,32.57
CAE,2024-11-26,32.45
CAE,2024-11-27,32.71
CAE,2024-11-28,32.6
CAE,2024-11-29,32.91
CAE,2024-12-02,33.14
CAE,2024-12-03,33.24
CAE,2024-12-04,32.75
CAE,2024-12-05,32.87
CAE,2024-12-06,33.28
CAE,2024-12-09,32.98
CAE,2024-12-10,33.07
CAE,2024-12-11,33.34
CAE,2024-12-12,33.37
CAE,2024-12-13,33.18
CAE,2024-12-16,33.54
CAE,2024-12-17,33.73
CAE,2024-12-18,32.77
CAE,2024-12-19,32.86
CAE,2024-12-20,34.18
CAE,2024-12-23,35.32
CAE,2024-12-24,35.73
CAE,2024-12-27,36.52
CAE,2024-12-30,36.39
CAE,2024-12-31,36.5
CAR.UN,2024-09-03,52.37
CAR.UN,2024-09-04,53.29
CAR.UN,2024-09-05,53.01
CAR.UN,2024-09-06,53.08
CAR.UN,2024-09-09,53.12
CAR.UN,2024-09-10,53.51
CAR.UN,2024-09-11,54.15
CAR.UN,2024-09-12,54.77
CAR.UN,2024-09-13,56.59
CAR.UN,2024-09-16,56.32
CAR.UN,2024-09-17,54.7
CAR.UN,2024-09-18,54.61
CAR.UN,2024-09-19,54.82
CAR.UN,2024-09-20,55.72
CAR.UN,2024-09-23,55.68
CAR.UN,2024-09-24,55.1
CAR.UN,2024-09-25,54.83
CAR.UN,2024-09-26,54.52
CAR.UN,2024-09-27,54.08
CAR.UN,2024-09-30,54.99
CAR.UN,2024-10-01,54.1
CAR.UN,2024-10-02,53.1
CAR.UN,2024-10-03,52.19
CAR.UN,2024-10-04,51.31
CAR.UN,2024-10-07,51.68
CAR.UN,2024-10-08,51.3
CAR.UN,2024-10-09,51.16
CAR.UN,2024-10-10,50.36
CAR.UN,2024-10-11,50.62
CAR.UN,2024-10-15,51.19
CAR.UN,2024-10-16,51.37
CAR.UN,2024-10-17,51.05
CAR.UN,2024-10-18,50.84
CAR.UN,2024-10-21,49.82
CAR.UN,2024-10-22,50.48
CAR.UN,2024-10-23,49.8
CAR.UN,2024-10-24,49.34
CAR.UN,2024-10-25,48.5
CAR.UN,2024-10-28,48.34
CAR.UN,2024-10-29,47.82
CAR.UN,2024-10-30,47.2
CAR.UN,2024-10-31,46.39
CAR.UN,2024-11-01,45.55
CAR.UN,2024-11-04,46.3
CAR.UN,2024-11-05,45.96
CAR.UN,2024-11-06,45.36
CAR.UN,2024-11-07,45.79
CAR.UN,2024-11-08,45.3
CAR.UN,2024-11-11,44.99
CAR.UN,2024-11-12,45.09
CAR.UN,2024-11-13,44.86
CAR.UN,2024-11-14,45.27
CAR.UN,2024-11-15,44.8
CAR.UN,2024-11-18,45.02
CAR.UN,2024-11-19,44.77
CAR.UN,2024-11-20,45.2
CAR.UN,2024-11-21,45
CAR.UN,2024-11-22,44.69
CAR.UN,2024-11-25,45.51
CAR.UN,2024-11-26,44.33
CAR.UN,2024-11-27,45.35
CAR.UN,2024-11-28,45.61
CAR.UN,2024-11-29,45.85
CAR.UN,2024-12-02,46.11
CAR.UN,2024-12-03,45.98
CAR.UN,2024-12-04,45.53
CAR.UN,2024-12-05,45.33
CAR.UN,2024-12-06,44.93
CAR.UN,2024-12-09,44.2
CAR.UN,2024-12-10,44.02
CAR.UN,2024-12-11,44.32
CAR.UN,2024-12-12,44.31
CAR.UN,2024-12-13,43.89
CAR.UN,2024-12-16,43.68
CAR.UN,2024-12-17,43.97
CAR.UN,2024-12-18,42.31
CAR.UN,2024-12-19,42.18
CAR.UN,2024-12-20,42.56
CAR.UN,2024-12-23,42.16
CAR.UN,2024-12-24,42.51
CAR.UN,2024-12-27,42.35
CAR.UN,2024-12-30,42.15
CAR.UN,2024-12-31,42.63
CCL.B,2024-09-03,77.65
CCL.B,2024-09-04,78.49
CCL.B,2024-09-05,79.38
CCL.B,2024-09-06,79.61
CCL.B,2024-09-09,81.03
CCL.B,2024-09-10,80.8
CCL.B,2024-09-11,81.47
CCL.B,2024-09-12,80.99
CCL.B,2024-09-13,80.85
CCL.B,2024-09-16,81.47
CCL.B,2024-09-17,80.86
CCL.B,2024-09-18,80.45
CCL.B,2024-09-19,82.02
CCL.B,2024-09-20,81.62
CCL.B,2024-09-23,81.81
CCL.B,2024-09-24,82.06
CCL.B,2024-09-25,81.72
CCL.B,2024-09-26,81.96
CCL.B,2024-09-27,81.72
CCL.B,2024-09-30,82.45
CCL.B,2024-10-01,81.24
CCL.B,2024-10-02,79.91
CCL.B,2024-10-03,79.55
CCL.B,2024-10-04,79.75
CCL.B,2024-10-07,79.17
CCL.B,2024-10-08,79.49
CCL.B,2024-10-09,80.35
CCL.B,2024-10-10,80.51
CCL.B,2024-10-11,81.34
CCL.B,2024-10-15,81.95
CCL.B,2024-10-16,82.53
CCL.B,2024-10-17,84.01
CCL.B,2024-10-18,83.3
CCL.B,2024-10-21,82.47
CCL.B,2024-10-22,82.03
CCL.B,2024-10-23,82.32
CCL.B,2024-10-24,82.7
CCL.B,2024-10-25,82.73
CCL.B,2024-10-28,84.2
CCL.B,2024-10-29,83.27
CCL.B,2024-10-30,83.63
CCL.B,2024-10-31,81.22
CCL.B,2024-11-01,81.85
CCL.B,2024-11-04,81.29
CCL.B,2024-11-05,82.23
CCL.B,2024-11-06,82.53
CCL.B,2024-11-07,81.9
CCL.B,2024-11-08,81.19
CCL.B,2024-11-11,80.88
CCL.B,2024-11-12,82.4
CCL.B,2024-11-13,81.4
CCL.B,2024-11-14,78.75
CCL.B,2024-11-15,77.12
CCL.B,2024-11-18,76.6
CCL.B,2024-11-19,76.11
CCL.B,2024-11-20,78
CCL.B,2024-11-21,77.42
CCL.B,2024-11-22,77.68
CCL.B,2024-11-25,77.26
CCL.B,2024-11-26,75.97
CCL.B,2024-11-27,76.92
CCL.B,2024-11-28,77.28
CCL.B,2024-11-29,77.61
CCL.B,2024-12-02,78.23
CCL.B,2024-12-03,78.72
CCL.B,2024-12-04,78.4
CCL.B,2024-12-05,77.13
CCL.B,2024-12-06,77
CCL.B,2024-12-09,75.08
CCL.B,2024-12-10,74.85
CCL.B,2024-12-11,75.05
CCL.B,2024-12-12,74.37
CCL.B,2024-12-13,74.71
CCL.B,2024-12-16,74.39
CCL.B,2024-12-17,73.99
CCL.B,2024-12-18,73.04
CCL.B,2024-12-19,74.4
CCL.B,2024-12-20,73.56
CCL.B,2024-12-23,74.43
CCL.B,2024-12-24,74.58
CCL.B,2024-12-27,74.21
CCL.B,2024-12-30,73.47
CCL.B,2024-12-31,73.95
CCO,2024-09-03,51.41
CCO,2024-09-04,52.72
CCO,2024-09-05,51.46
CCO,2024-09-06,50.14
CCO,2024-09-09,50.23
CCO,2024-09-10,51.28
CCO,2024-09-11,54.22
CCO,2024-09-12,55.33
CCO,2024-09-13,54.8
CCO,2024-09-16,55.1
CCO,2024-09-17,54.82
CCO,2024-09-18,54.63
CCO,2024-09-19,55.7
CCO,2024-09-20,60.23
CCO,2024-09-23,62.16
CCO,2024-09-24,62.85
CCO,2024-09-25,64.16
CCO,2024-09-26,64.75
CCO,2024-09-27,64.87
CCO,2024-09-30,64.61
CCO,2024-10-01,65.61
CCO,2024-10-02,66.73
CCO,2024-10-03,67.74
CCO,2024-10-04,70.34
CCO,2024-10-07,70.05
CCO,2024-10-08,70.4
CCO,2024-10-09,69.35
CCO,2024-10-10,69.4
CCO,2024-10-11,70.64
CCO,2024-10-15,71.3
CCO,2024-10-16,76.68
CCO,2024-10-17,78.19
CCO,2024-10-18,80.13
CCO,2024-10-21,80.12
CCO,2024-10-22,78.34
CCO,2024-10-23,74.82
CCO,2024-10-24,74.63
CCO,2024-10-25,74.76
CCO,2024-10-28,76.64
CCO,2024-10-29,76.25
CCO,2024-10-30,75.05
CCO,2024-10-31,72.76
CCO,2024-11-01,73.29
CCO,2024-11-04,71.14
CCO,2024-11-05,70.98
CCO,2024-11-06,71.5
CCO,2024-11-07,74.23
CCO,2024-11-08,73.12
CCO,2024-11-11,72.54
CCO,2024-11-12,75.87
CCO,2024-11-13,74.18
CCO,2024-11-14,74.64
CCO,2024-11-15,75.48
CCO,2024-11-18,78.37
CCO,2024-11-19,80.22
CCO,2024-11-20,80.57
CCO,2024-11-21,85.08
CCO,2024-11-22,84.01
CCO,2024-11-25,81.23
CCO,2024-11-26,82.45
CCO,2024-11-27,81.11
CCO,2024-11-28,82.26
CCO,2024-11-29,83.85
CCO,2024-12-02,82.67
CCO,2024-12-03,83.56
CCO,2024-12-04,83.8
CCO,2024-12-05,85.74
CCO,2024-12-06,86.37
CCO,2024-12-09,81.57
CCO,2024-12-10,79.97
CCO,2024-12-11,81.85
CCO,2024-12-12,79.69
CCO,2024-12-13,77.28
CCO,2024-12-16,77.22
CCO,2024-12-17,76.48
CCO,2024-12-18,74.99
CCO,2024-12-19,76.12
CCO,2024-12-20,75.48
CCO,2024-12-23,76.36
CCO,2024-12-24,75.66
CCO,2024-12-27,75.67
CCO,2024-12-30,73.73
CCO,2024-12-31,73.91
CM,2024-09-03,78.46
CM,2024-09-04,79.6
CM,2024-09-05,80.71
CM,2024-09-06,80.47
CM,2024-09-09,82.1
CM,2024-09-10,82.03
CM,2024-09-11,83.04
CM,2024-09-12,82.69
CM,2024-09-13,83.49
CM,2024-09-16,83.59
CM,2024-09-17,83.74
CM,2024-09-18,82.94
CM,2024-09-19,83.63
CM,2024-09-20,83.66
CM,2024-09-23,83.1
CM,2024-09-24,82.9
CM,2024-09-25,83.62
CM,2024-09-26,83.86
CM,2024-09-27,82.78
CM,2024-09-30,82.96
CM,2024-10-01,81.59
CM,2024-10-02,82.28
CM,2024-10-03,81.31
CM,2024-10-04,81.74
CM,2024-10-07,81.52
CM,2024-10-08,82.04
CM,2024-10-09,82.68
CM,2024-10-10,81.94
CM,2024-10-11,83.88
CM,2024-10-15,84.75
CM,2024-10-16,85.89
CM,2024-10-17,86.45
CM,2024-10-18,86.48
CM,2024-10-21,86.31
CM,2024-10-22,86.38
CM,2024-10-23,86.83
CM,2024-10-24,87.35
CM,2024-10-25,87.32
CM,2024-10-28,87.95
CM,2024-10-29,87.95
CM,2024-10-30,88.04
CM,2024-10-31,87.11
CM,2024-11-01,87.88
